cell_id,label
CIMG0118(2)_36,1
CIMG0118(2)_37,1
CIMG0118(2)_38,1
CIMG0118(2)_39,1
CIMG0118(2)_40,1
CIMG0118(2)_41,0
CIMG0118(2)_42,1
CIMG0118(2)_43,1
CIMG0118(2)_44,1
CIMG0118(2)_45,1
CIMG0118(2)_46,1
CIMG0118(2)_47,1
CIMG0118(2)_48,1
CIMG0118(2)_49,0
CIMG0118(2)_50,1
CIMG0118(2)_51,1
CIMG0118(2)_52,1
CIMG0118(2)_53,1
CIMG0118(2)_54,1
CIMG0118(2)_55,1
CIMG0118(2)_56,1
CIMG0118(2)_57,0
CIMG0118(2)_58,0
CIMG0118(2)_59,0
CIMG0118(2)_60,0
CIMG0118(2)_61,0
CIMG0118(2)_62,0
CIMG0118(2)_63,0
CIMG0118(2)_64,0
CIMG0118_1,0
CIMG0118_2,0
CIMG0118_3,0
CIMG0118_4,0
CIMG0118_5,0
CIMG0118_6,0
CIMG0118_7,0
CIMG0118_8,0
CIMG0118_9,0
CIMG0118_10,0
CIMG0118_11,0
CIMG0118_12,0
CIMG0118_13,0
CIMG0118_14,0
CIMG0118_15,0
CIMG0118_16,0
CIMG0118_17,0
CIMG0118_18,0
CIMG0118_19,0
CIMG0118_20,1
CIMG0118_21,1
CIMG0118_22,1
CIMG0118_23,0
CIMG0118_24,0
CIMG0118_25,0
CIMG0118_26,0
CIMG0118_27,0
CIMG0118_28,1
CIMG0118_29,1
CIMG0118_30,1
CIMG0118_31,0
CIMG0118_32,0
CIMG0118_33,0
CIMG0118_34,0
CIMG0118_35,0
CIMG0118_36,1
CIMG0118_37,1
CIMG0118_38,1
CIMG0118_39,0
CIMG0118_40,0
CIMG0118_41,0
CIMG0118_42,0
CIMG0118_43,0
CIMG0118_44,1
CIMG0118_45,1
CIMG0118_46,1
CIMG0118_47,0
CIMG0118_48,0
CIMG0118_49,0
CIMG0118_50,0
CIMG0118_51,0
CIMG0118_52,1
CIMG0118_53,1
CIMG0118_54,1
CIMG0118_55,0
CIMG0118_56,0
CIMG0118_57,0
CIMG0118_58,0
CIMG0118_59,0
CIMG0118_60,0
CIMG0118_61,0
CIMG0118_62,0
CIMG0118_63,0
CIMG0118_64,0
CIMG0118~2_1,0
CIMG0118~2_2,0
CIMG0118~2_3,0
CIMG0118~2_4,0
CIMG0118~2_5,0
CIMG0118~2_6,0
CIMG0118~2_7,0
CIMG0118~2_8,0
CIMG0118~2_9,0
CIMG0118~2_10,0
CIMG0118~2_11,0
CIMG0118~2_12,0
CIMG0118~2_13,0
CIMG0118~2_14,0
CIMG0118~2_15,0
CIMG0118~2_16,0
CIMG0118~2_17,0
CIMG0118~2_18,0
CIMG0118~2_19,0
CIMG0118~2_20,0
CIMG0118~2_21,0
CIMG0118~2_22,0
CIMG0118~2_23,0
CIMG0118~2_24,0
CIMG0118~2_25,0
CIMG0118~2_26,0
CIMG0118~2_27,0
CIMG0118~2_28,1
CIMG0118~2_29,0
CIMG0118~2_30,0
CIMG0118~2_31,0
CIMG0118~2_32,0
CIMG0118~2_33,0
CIMG0118~2_34,0
CIMG0118~2_35,1
CIMG0118~2_36,1
CIMG0118~2_37,0
CIMG0118~2_38,0
CIMG0118~2_39,0
CIMG0118~2_40,0
CIMG0118~2_41,0
CIMG0118~2_42,0
CIMG0118~2_43,1
CIMG0118~2_44,1
CIMG0118~2_45,0
CIMG0118~2_46,0
CIMG0118~2_47,0
CIMG0118~2_48,0
CIMG0118~2_49,0
CIMG0118~2_50,0
CIMG0118~2_51,0
CIMG0118~2_52,0
CIMG0118~2_53,0
CIMG0118~2_54,0
CIMG0118~2_55,0
CIMG0118~2_56,0
CIMG0118~2_57,0
CIMG0118~2_58,0
CIMG0118~2_59,0
CIMG0118~2_60,0
CIMG0118~2_61,0
CIMG0118~2_62,0
CIMG0118~2_63,0
CIMG0118~2_64,0
CIMG0119_1,0
CIMG0119_2,0
CIMG0119_3,0
CIMG0119_4,0
CIMG0119_5,0
CIMG0119_6,0
CIMG0119_7,0
CIMG0119_8,0
CIMG0119_9,0
CIMG0119_10,0
CIMG0119_11,0
CIMG0119_12,0
CIMG0119_13,0
CIMG0119_14,0
CIMG0119_15,0
CIMG0119_16,0
CIMG0119_17,0
CIMG0119_18,0
CIMG0119_19,0
CIMG0119_20,1
CIMG0119_21,1
CIMG0119_22,1
CIMG0119_23,1
CIMG0119_24,0
CIMG0119_25,0
CIMG0119_26,0
CIMG0119_27,0
CIMG0119_28,1
CIMG0119_29,1
CIMG0119_30,1
CIMG0119_31,1
CIMG0119_32,0
CIMG0119_33,0
CIMG0119_34,0
CIMG0119_35,0
CIMG0119_36,1
CIMG0119_37,1
CIMG0119_38,1
CIMG0119_39,1
CIMG0119_40,0
CIMG0119_41,0
CIMG0119_42,0
CIMG0119_43,0
CIMG0119_44,0
CIMG0119_45,1
CIMG0119_46,1
CIMG0119_47,1
CIMG0119_48,0
CIMG0119_49,0
CIMG0119_50,0
CIMG0119_51,0
CIMG0119_52,0
CIMG0119_53,0
CIMG0119_54,1
CIMG0119_55,1
CIMG0119_56,1
CIMG0119_57,0
CIMG0119_58,0
CIMG0119_59,0
CIMG0119_60,0
CIMG0119_61,1
CIMG0119_62,1
CIMG0119_63,0
CIMG0119_64,0
CIMG0119~2_1,0
CIMG0119~2_2,0
CIMG0119~2_3,0
CIMG0119~2_4,0
CIMG0119~2_5,0
CIMG0119~2_6,0
CIMG0119~2_7,0
CIMG0119~2_8,0
CIMG0119~2_9,0
CIMG0119~2_10,0
CIMG0119~2_11,0
CIMG0119~2_12,0
CIMG0119~2_13,0
CIMG0119~2_14,0
CIMG0119~2_15,0
CIMG0119~2_16,0
CIMG0119~2_17,0
CIMG0119~2_18,0
CIMG0119~2_19,0
CIMG0119~2_20,0
CIMG0119~2_21,0
CIMG0119~2_22,0
CIMG0119~2_23,0
CIMG0119~2_24,0
CIMG0119~2_25,0
CIMG0119~2_26,0
CIMG0119~2_27,0
CIMG0119~2_28,1
CIMG0119~2_29,0
CIMG0119~2_30,0
CIMG0119~2_31,0
CIMG0119~2_32,0
CIMG0119~2_33,0
CIMG0119~2_34,0
CIMG0119~2_35,1
CIMG0119~2_36,1
CIMG0119~2_37,0
CIMG0119~2_38,0
CIMG0119~2_39,0
CIMG0119~2_40,0
CIMG0119~2_41,0
CIMG0119~2_42,0
CIMG0119~2_43,1
CIMG0119~2_44,1
CIMG0119~2_45,0
CIMG0119~2_46,0
CIMG0119~2_47,0
CIMG0119~2_48,0
CIMG0119~2_49,0
CIMG0119~2_50,0
CIMG0119~2_51,0
CIMG0119~2_52,0
CIMG0119~2_53,0
CIMG0119~2_54,0
CIMG0119~2_55,0
CIMG0119~2_56,0
CIMG0119~2_57,0
CIMG0119~2_58,0
CIMG0119~2_59,0
CIMG0119~2_60,0
CIMG0119~2_61,0
CIMG0119~2_62,0
CIMG0119~2_63,0
CIMG0119~2_64,0
CIMG0120(1)_1,0
CIMG0120(1)_2,0
CIMG0120(1)_3,0
CIMG0120(1)_4,0
CIMG0120(1)_5,1
CIMG0120(1)_6,1
CIMG0120(1)_7,0
CIMG0120(1)_8,0
CIMG0120(1)_9,0
CIMG0120(1)_10,0
CIMG0120(1)_11,0
CIMG0120(1)_12,0
CIMG0120(1)_13,1
CIMG0120(1)_14,1
CIMG0120(1)_15,0
CIMG0120(1)_16,0
CIMG0120(1)_17,0
CIMG0120(1)_18,0
CIMG0120(1)_19,0
CIMG0120(1)_20,1
CIMG0120(1)_21,1
CIMG0120(1)_22,1
CIMG0120(1)_23,0
CIMG0120(1)_24,0
CIMG0120(1)_25,0
CIMG0120(1)_26,0
CIMG0120(1)_27,0
CIMG0120(1)_28,1
CIMG0120(1)_29,1
CIMG0120(1)_30,1
CIMG0120(1)_31,0
CIMG0120(1)_32,0
CIMG0120(1)_33,0
CIMG0120(1)_34,0
CIMG0120(1)_35,0
CIMG0120(1)_36,1
CIMG0120(1)_37,1
CIMG0120(1)_38,0
CIMG0120(1)_39,0
CIMG0120(1)_40,0
CIMG0120(1)_41,0
CIMG0120(1)_42,0
CIMG0120(1)_43,0
CIMG0120(1)_44,1
CIMG0120(1)_45,0
CIMG0120(1)_46,0
CIMG0120(1)_47,0
CIMG0120(1)_48,0
CIMG0120(1)_49,0
CIMG0120(1)_50,0
CIMG0120(1)_51,0
CIMG0120(1)_52,0
CIMG0120(1)_53,0
CIMG0120(1)_54,0
CIMG0120(1)_55,0
CIMG0120(1)_56,0
CIMG0120(1)_57,0
CIMG0120(1)_58,0
CIMG0120(1)_59,0
CIMG0120(1)_60,0
CIMG0120(1)_61,0
CIMG0120(1)_62,0
CIMG0120(1)_63,0
CIMG0120(1)_64,0
CIMG0120(2)_1,0
CIMG0120(2)_2,0
CIMG0120(2)_3,0
CIMG0120(2)_4,1
CIMG0120(2)_5,1
CIMG0120(2)_6,0
CIMG0120(2)_7,0
CIMG0120(2)_8,0
CIMG0120(2)_9,0
CIMG0120(2)_10,0
CIMG0120(2)_11,0
CIMG0120(2)_12,1
CIMG0120(2)_13,1
CIMG0120(2)_14,1
CIMG0120(2)_15,0
CIMG0120(2)_16,0
CIMG0120(2)_17,0
CIMG0120(2)_18,0
CIMG0120(2)_19,0
CIMG0120(2)_20,1
CIMG0120(2)_21,1
CIMG0120(2)_22,1
CIMG0120(2)_23,0
CIMG0120(2)_24,0
CIMG0120(2)_25,0
CIMG0120(2)_26,0
CIMG0120(2)_27,1
CIMG0120(2)_28,1
CIMG0120(2)_29,1
CIMG0120(2)_30,0
CIMG0120(2)_31,0
CIMG0120(2)_32,0
CIMG0120(2)_33,0
CIMG0120(2)_34,0
CIMG0120(2)_35,1
CIMG0120(2)_36,1
CIMG0120(2)_37,0
CIMG0120(2)_38,0
CIMG0120(2)_39,0
CIMG0120(2)_40,0
CIMG0120(2)_41,0
CIMG0120(2)_42,0
CIMG0120(2)_43,1
CIMG0120(2)_44,0
CIMG0120(2)_45,0
CIMG0120(2)_46,0
CIMG0120(2)_47,0
CIMG0120(2)_48,0
CIMG0120(2)_49,0
CIMG0120(2)_50,0
CIMG0120(2)_51,0
CIMG0120(2)_52,0
CIMG0120(2)_53,0
CIMG0120(2)_54,0
CIMG0120(2)_55,0
CIMG0120(2)_56,0
CIMG0120(2)_57,0
CIMG0120(2)_58,0
CIMG0120(2)_59,0
CIMG0120(2)_60,0
CIMG0120(2)_61,0
CIMG0120(2)_62,0
CIMG0120(2)_63,0
CIMG0120(2)_64,0
CIMG0120_1,0
CIMG0120_2,0
CIMG0120_3,0
CIMG0120_4,0
CIMG0120_5,0
CIMG0120_6,0
CIMG0120_7,0
CIMG0120_8,0
CIMG0120_9,0
CIMG0120_10,0
CIMG0120_11,0
CIMG0120_12,0
CIMG0120_13,0
CIMG0120_14,0
CIMG0120_15,0
CIMG0120_16,0
CIMG0120_17,0
CIMG0120_18,0
CIMG0120_19,0
CIMG0120_20,0
CIMG0120_21,0
CIMG0120_22,1
CIMG0120_23,1
CIMG0120_24,0
CIMG0120_25,0
CIMG0120_26,1
CIMG0120_27,1
CIMG0120_28,1
CIMG0120_29,1
CIMG0120_30,1
CIMG0120_31,1
CIMG0120_32,0
CIMG0120_33,0
CIMG0120_34,0
CIMG0120_35,0
CIMG0120_36,1
CIMG0120_37,1
CIMG0120_38,1
CIMG0120_39,1
CIMG0120_40,0
CIMG0120_41,0
CIMG0120_42,0
CIMG0120_43,1
CIMG0120_44,1
CIMG0120_45,1
CIMG0120_46,1
CIMG0120_47,0
CIMG0120_48,0
CIMG0120_49,0
CIMG0120_50,0
CIMG0120_51,0
CIMG0120_52,0
CIMG0120_53,0
CIMG0120_54,0
CIMG0120_55,0
CIMG0120_56,0
CIMG0120_57,0
CIMG0120_58,0
CIMG0120_59,0
CIMG0120_60,0
CIMG0120_61,0
CIMG0120_62,0
CIMG0120_63,0
CIMG0120_64,0
CIMG0121_1,0
CIMG0121_2,0
CIMG0121_3,0
CIMG0121_4,0
CIMG0121_5,0
CIMG0121_6,0
CIMG0121_7,0
CIMG0121_8,0
CIMG0121_9,0
CIMG0121_10,0
CIMG0121_11,0
CIMG0121_12,0
CIMG0121_13,0
CIMG0121_14,0
CIMG0121_15,0
CIMG0121_16,0
CIMG0121_17,0
CIMG0121_18,0
CIMG0121_19,0
CIMG0121_20,0
CIMG0121_21,1
CIMG0121_22,0
CIMG0121_23,0
CIMG0121_24,0
CIMG0121_25,0
CIMG0121_26,0
CIMG0121_27,0
CIMG0121_28,1
CIMG0121_29,1
CIMG0121_30,0
CIMG0121_31,0
CIMG0121_32,0
CIMG0121_33,0
CIMG0121_34,0
CIMG0121_35,0
CIMG0121_36,1
CIMG0121_37,1
CIMG0121_38,0
CIMG0121_39,0
CIMG0121_40,0
CIMG0121_41,0
CIMG0121_42,0
CIMG0121_43,0
CIMG0121_44,0
CIMG0121_45,0
CIMG0121_46,0
CIMG0121_47,0
CIMG0121_48,0
CIMG0121_49,0
CIMG0121_50,0
CIMG0121_51,0
CIMG0121_52,0
CIMG0121_53,0
CIMG0121_54,0
CIMG0121_55,0
CIMG0121_56,0
CIMG0121_57,0
CIMG0121_58,0
CIMG0121_59,0
CIMG0121_60,0
CIMG0121_61,0
CIMG0121_62,0
CIMG0121_63,0
CIMG0121_64,0
CIMG0123(1)_1,0
CIMG0123(1)_2,0
CIMG0123(1)_3,0
CIMG0123(1)_4,1
CIMG0123(1)_5,1
CIMG0123(1)_6,0
CIMG0123(1)_7,0
CIMG0123(1)_8,0
CIMG0123(1)_9,0
CIMG0123(1)_10,0
CIMG0123(1)_11,0
CIMG0123(1)_12,1
CIMG0123(1)_13,1
CIMG0123(1)_14,0
CIMG0123(1)_15,0
CIMG0123(1)_16,0
CIMG0123(1)_17,0
CIMG0123(1)_18,0
CIMG0123(1)_19,0
CIMG0123(1)_20,1
CIMG0123(1)_21,1
CIMG0123(1)_22,1
CIMG0123(1)_23,0
CIMG0123(1)_24,0
CIMG0123(1)_25,0
CIMG0123(1)_26,0
CIMG0123(1)_27,0
CIMG0123(1)_28,1
CIMG0123(1)_29,1
CIMG0123(1)_30,1
CIMG0123(1)_31,0
CIMG0123(1)_32,0
CIMG0123(1)_33,0
CIMG0123(1)_34,0
CIMG0123(1)_35,0
CIMG0123(1)_36,1
CIMG0123(1)_37,1
CIMG0123(1)_38,1
CIMG0123(1)_39,1
CIMG0123(1)_40,0
CIMG0123(1)_41,0
CIMG0123(1)_42,0
CIMG0123(1)_43,0
CIMG0123(1)_44,1
CIMG0123(1)_45,1
CIMG0123(1)_46,1
CIMG0123(1)_47,1
CIMG0123(1)_48,0
CIMG0123(1)_49,0
CIMG0123(1)_50,0
CIMG0123(1)_51,0
CIMG0123(1)_52,1
CIMG0123(1)_53,1
CIMG0123(1)_54,1
CIMG0123(1)_55,1
CIMG0123(1)_56,0
CIMG0123(1)_57,0
CIMG0123(1)_58,0
CIMG0123(1)_59,0
CIMG0123(1)_60,1
CIMG0123(1)_61,1
CIMG0123(1)_62,1
CIMG0123(1)_63,1
CIMG0123(1)_64,0
CIMG0123_1,0
CIMG0123_2,0
CIMG0123_3,0
CIMG0123_4,0
CIMG0123_5,0
CIMG0123_6,0
CIMG0123_7,0
CIMG0123_8,0
CIMG0123_9,0
CIMG0123_10,0
CIMG0123_11,0
CIMG0123_12,0
CIMG0123_13,0
CIMG0123_14,0
CIMG0123_15,0
CIMG0123_16,0
CIMG0123_17,0
CIMG0123_18,0
CIMG0123_19,0
CIMG0123_20,1
CIMG0123_21,1
CIMG0123_22,1
CIMG0123_23,0
CIMG0123_24,0
CIMG0123_25,0
CIMG0123_26,0
CIMG0123_27,0
CIMG0123_28,1
CIMG0123_29,1
CIMG0123_30,1
CIMG0123_31,0
CIMG0123_32,0
CIMG0123_33,0
CIMG0123_34,0
CIMG0123_35,0
CIMG0123_36,0
CIMG0123_37,1
CIMG0123_38,1
CIMG0123_39,0
CIMG0123_40,0
CIMG0123_41,0
CIMG0123_42,0
CIMG0123_43,0
CIMG0123_44,0
CIMG0123_45,0
CIMG0123_46,0
CIMG0123_47,0
CIMG0123_48,0
CIMG0123_49,0
CIMG0123_50,0
CIMG0123_51,0
CIMG0123_52,0
CIMG0123_53,0
CIMG0123_54,0
CIMG0123_55,0
CIMG0123_56,0
CIMG0123_57,0
CIMG0123_58,0
CIMG0123_59,0
CIMG0123_60,0
CIMG0123_61,0
CIMG0123_62,0
CIMG0123_63,0
CIMG0123_64,0
CIMG0124_1,0
CIMG0124_2,0
CIMG0124_3,0
CIMG0124_4,0
CIMG0124_5,0
CIMG0124_6,0
CIMG0124_7,0
CIMG0124_8,0
CIMG0124_9,0
CIMG0124_10,0
CIMG0124_11,0
CIMG0124_12,0
CIMG0124_13,0
CIMG0124_14,0
CIMG0124_15,0
CIMG0124_16,0
CIMG0124_17,0
CIMG0124_18,0
CIMG0124_19,0
CIMG0124_20,1
CIMG0124_21,1
CIMG0124_22,0
CIMG0124_23,0
CIMG0124_24,0
CIMG0124_25,0
CIMG0124_26,0
CIMG0124_27,0
CIMG0124_28,1
CIMG0124_29,1
CIMG0124_30,1
CIMG0124_31,0
CIMG0124_32,0
CIMG0124_33,0
CIMG0124_34,0
CIMG0124_35,0
CIMG0124_36,1
CIMG0124_37,1
CIMG0124_38,1
CIMG0124_39,0
CIMG0124_40,0
CIMG0124_41,0
CIMG0124_42,0
CIMG0124_43,0
CIMG0124_44,1
CIMG0124_45,1
CIMG0124_46,1
CIMG0124_47,0
CIMG0124_48,0
CIMG0124_49,0
CIMG0124_50,0
CIMG0124_51,0
CIMG0124_52,0
CIMG0124_53,0
CIMG0124_54,0
CIMG0124_55,0
CIMG0124_56,0
CIMG0124_57,0
CIMG0124_58,0
CIMG0124_59,0
CIMG0124_60,0
CIMG0124_61,0
CIMG0124_62,0
CIMG0124_63,0
CIMG0124_64,0
CIMG0125_1,0
CIMG0125_2,0
CIMG0125_3,1
CIMG0125_4,1
CIMG0125_5,0
CIMG0125_6,0
CIMG0125_7,0
CIMG0125_8,0
CIMG0125_9,0
CIMG0125_10,1
CIMG0125_11,1
CIMG0125_12,1
CIMG0125_13,0
CIMG0125_14,0
CIMG0125_15,0
CIMG0125_16,0
CIMG0125_17,1
CIMG0125_18,1
CIMG0125_19,1
CIMG0125_20,0
CIMG0125_21,1
CIMG0125_22,1
CIMG0125_23,0
CIMG0125_24,0
CIMG0125_25,1
CIMG0125_26,1
CIMG0125_27,1
CIMG0125_28,1
CIMG0125_29,1
CIMG0125_30,1
CIMG0125_31,0
CIMG0125_32,0
CIMG0125_33,1
CIMG0125_34,1
CIMG0125_35,1
CIMG0125_36,0
CIMG0125_37,0
CIMG0125_38,1
CIMG0125_39,1
CIMG0125_40,0
CIMG0125_41,1
CIMG0125_42,1
CIMG0125_43,1
CIMG0125_44,0
CIMG0125_45,0
CIMG0125_46,1
CIMG0125_47,1
CIMG0125_48,0
CIMG0125_49,0
CIMG0125_50,0
CIMG0125_51,0
CIMG0125_52,0
CIMG0125_53,0
CIMG0125_54,1
CIMG0125_55,1
CIMG0125_56,0
CIMG0125_57,0
CIMG0125_58,0
CIMG0125_59,0
CIMG0125_60,0
CIMG0125_61,0
CIMG0125_62,0
CIMG0125_63,0
CIMG0125_64,0
CIMG0126(1)_1,0
CIMG0126(1)_2,0
CIMG0126(1)_3,0
CIMG0126(1)_4,0
CIMG0126(1)_5,0
CIMG0126(1)_6,0
CIMG0126(1)_7,0
CIMG0126(1)_8,0
CIMG0126(1)_9,0
CIMG0126(1)_10,0
CIMG0126(1)_11,0
CIMG0126(1)_12,1
CIMG0126(1)_13,1
CIMG0126(1)_14,0
CIMG0126(1)_15,0
CIMG0126(1)_16,0
CIMG0126(1)_17,0
CIMG0126(1)_18,0
CIMG0126(1)_19,1
CIMG0126(1)_20,1
CIMG0126(1)_21,0
CIMG0126(1)_22,0
CIMG0126(1)_23,0
CIMG0126(1)_24,0
CIMG0126(1)_25,0
CIMG0126(1)_26,0
CIMG0126(1)_27,1
CIMG0126(1)_28,1
CIMG0126(1)_29,0
CIMG0126(1)_30,0
CIMG0126(1)_31,0
CIMG0126(1)_32,0
CIMG0126(1)_33,0
CIMG0126(1)_34,0
CIMG0126(1)_35,1
CIMG0126(1)_36,1
CIMG0126(1)_37,0
CIMG0126(1)_38,0
CIMG0126(1)_39,0
CIMG0126(1)_40,0
CIMG0126(1)_41,0
CIMG0126(1)_42,0
CIMG0126(1)_43,0
CIMG0126(1)_44,1
CIMG0126(1)_45,1
CIMG0126(1)_46,0
CIMG0126(1)_47,0
CIMG0126(1)_48,0
CIMG0126(1)_49,0
CIMG0126(1)_50,0
CIMG0126(1)_51,0
CIMG0126(1)_52,0
CIMG0126(1)_53,0
CIMG0126(1)_54,0
CIMG0126(1)_55,0
CIMG0126(1)_56,0
CIMG0126(1)_57,0
CIMG0126(1)_58,0
CIMG0126(1)_59,0
CIMG0126(1)_60,0
CIMG0126(1)_61,0
CIMG0126(1)_62,0
CIMG0126(1)_63,0
CIMG0126(1)_64,0
CIMG0126_1,0
CIMG0126_2,0
CIMG0126_3,0
CIMG0126_4,0
CIMG0126_5,0
CIMG0126_6,0
CIMG0126_7,0
CIMG0126_8,0
CIMG0126_9,0
CIMG0126_10,0
CIMG0126_11,0
CIMG0126_12,0
CIMG0126_13,0
CIMG0126_14,1
CIMG0126_15,1
CIMG0126_16,0
CIMG0126_17,0
CIMG0126_18,1
CIMG0126_19,1
CIMG0126_20,1
CIMG0126_21,1
CIMG0126_22,1
CIMG0126_23,0
CIMG0126_24,0
CIMG0126_25,0
CIMG0126_26,0
CIMG0126_27,1
CIMG0126_28,1
CIMG0126_29,1
CIMG0126_30,1
CIMG0126_31,1
CIMG0126_32,0
CIMG0126_33,0
CIMG0126_34,0
CIMG0126_35,1
CIMG0126_36,1
CIMG0126_37,1
CIMG0126_38,1
CIMG0126_39,0
CIMG0126_40,0
CIMG0126_41,0
CIMG0126_42,0
CIMG0126_43,1
CIMG0126_44,1
CIMG0126_45,1
CIMG0126_46,0
CIMG0126_47,0
CIMG0126_48,0
CIMG0126_49,0
CIMG0126_50,0
CIMG0126_51,0
CIMG0126_52,0
CIMG0126_53,0
CIMG0126_54,0
CIMG0126_55,0
CIMG0126_56,0
CIMG0126_57,0
CIMG0126_58,0
CIMG0126_59,0
CIMG0126_60,0
CIMG0126_61,0
CIMG0126_62,0
CIMG0126_63,0
CIMG0126_64,0
CIMG0126~2_1,0
CIMG0126~2_2,0
CIMG0126~2_3,0
CIMG0126~2_4,0
CIMG0126~2_5,0
CIMG0126~2_6,0
CIMG0126~2_7,0
CIMG0126~2_8,0
CIMG0126~2_9,0
CIMG0126~2_10,0
CIMG0126~2_11,0
CIMG0126~2_12,0
CIMG0126~2_13,0
CIMG0126~2_14,0
CIMG0126~2_15,0
CIMG0126~2_16,0
CIMG0126~2_17,0
CIMG0126~2_18,0
CIMG0126~2_19,0
CIMG0126~2_20,0
CIMG0126~2_21,0
CIMG0126~2_22,0
CIMG0126~2_23,0
CIMG0126~2_24,1
CIMG0126~2_25,0
CIMG0126~2_26,0
CIMG0126~2_27,1
CIMG0126~2_28,1
CIMG0126~2_29,1
CIMG0126~2_30,1
CIMG0126~2_31,1
CIMG0126~2_32,0
CIMG0126~2_33,0
CIMG0126~2_34,0
CIMG0126~2_35,0
CIMG0126~2_36,0
CIMG0126~2_37,0
CIMG0126~2_38,0
CIMG0126~2_39,0
CIMG0126~2_40,0
CIMG0126~2_41,0
CIMG0126~2_42,0
CIMG0126~2_43,0
CIMG0126~2_44,0
CIMG0126~2_45,0
CIMG0126~2_46,0
CIMG0126~2_47,0
CIMG0126~2_48,0
CIMG0126~2_49,0
CIMG0126~2_50,0
CIMG0126~2_51,0
CIMG0126~2_52,0
CIMG0126~2_53,0
CIMG0126~2_54,0
CIMG0126~2_55,0
CIMG0126~2_56,0
CIMG0126~2_57,0
CIMG0126~2_58,0
CIMG0126~2_59,0
CIMG0126~2_60,0
CIMG0126~2_61,0
CIMG0126~2_62,0
CIMG0126~2_63,0
CIMG0126~2_64,0
CIMG0127_1,0
CIMG0127_2,0
CIMG0127_3,0
CIMG0127_4,0
CIMG0127_5,0
CIMG0127_6,0
CIMG0127_7,0
CIMG0127_8,0
CIMG0127_9,0
CIMG0127_10,0
CIMG0127_11,0
CIMG0127_12,0
CIMG0127_13,0
CIMG0127_14,0
CIMG0127_15,0
CIMG0127_16,0
CIMG0127_17,0
CIMG0127_18,1
CIMG0127_19,1
CIMG0127_20,0
CIMG0127_21,0
CIMG0127_22,0
CIMG0127_23,0
CIMG0127_24,0
CIMG0127_25,0
CIMG0127_26,1
CIMG0127_27,1
CIMG0127_28,0
CIMG0127_29,0
CIMG0127_30,1
CIMG0127_31,0
CIMG0127_32,0
CIMG0127_33,0
CIMG0127_34,1
CIMG0127_35,1
CIMG0127_36,0
CIMG0127_37,0
CIMG0127_38,1
CIMG0127_39,1
CIMG0127_40,0
CIMG0127_41,0
CIMG0127_42,0
CIMG0127_43,0
CIMG0127_44,0
CIMG0127_45,0
CIMG0127_46,1
CIMG0127_47,0
CIMG0127_48,0
CIMG0127_49,0
CIMG0127_50,0
CIMG0127_51,0
CIMG0127_52,0
CIMG0127_53,0
CIMG0127_54,0
CIMG0127_55,0
CIMG0127_56,0
CIMG0127_57,0
CIMG0127_58,0
CIMG0127_59,0
CIMG0127_60,0
CIMG0127_61,0
CIMG0127_62,0
CIMG0127_63,0
CIMG0127_64,0
CIMG0127~2_1,0
CIMG0127~2_2,0
CIMG0127~2_3,0
CIMG0127~2_4,0
CIMG0127~2_5,0
CIMG0127~2_6,0
CIMG0127~2_7,0
CIMG0127~2_8,0
CIMG0127~2_9,0
CIMG0127~2_10,0
CIMG0127~2_11,0
CIMG0127~2_12,0
CIMG0127~2_13,0
CIMG0127~2_14,0
CIMG0127~2_15,0
CIMG0127~2_16,0
CIMG0127~2_17,0
CIMG0127~2_18,0
CIMG0127~2_19,1
CIMG0127~2_20,0
CIMG0127~2_21,0
CIMG0127~2_22,0
CIMG0127~2_23,0
CIMG0127~2_24,0
CIMG0127~2_25,0
CIMG0127~2_26,0
CIMG0127~2_27,1
CIMG0127~2_28,0
CIMG0127~2_29,0
CIMG0127~2_30,0
CIMG0127~2_31,0
CIMG0127~2_32,0
CIMG0127~2_33,0
CIMG0127~2_34,1
CIMG0127~2_35,1
CIMG0127~2_36,0
CIMG0127~2_37,0
CIMG0127~2_38,0
CIMG0127~2_39,0
CIMG0127~2_40,0
CIMG0127~2_41,0
CIMG0127~2_42,0
CIMG0127~2_43,0
CIMG0127~2_44,0
CIMG0127~2_45,0
CIMG0127~2_46,0
CIMG0127~2_47,0
CIMG0127~2_48,0
CIMG0127~2_49,0
CIMG0127~2_50,0
CIMG0127~2_51,0
CIMG0127~2_52,0
CIMG0127~2_53,0
CIMG0127~2_54,0
CIMG0127~2_55,0
CIMG0127~2_56,0
CIMG0127~2_57,0
CIMG0127~2_58,0
CIMG0127~2_59,0
CIMG0127~2_60,0
CIMG0127~2_61,0
CIMG0127~2_62,0
CIMG0127~2_63,0
CIMG0127~2_64,0
CIMG0128_1,0
CIMG0128_2,0
CIMG0128_3,0
CIMG0128_4,1
CIMG0128_5,1
CIMG0128_6,0
CIMG0128_7,0
CIMG0128_8,0
CIMG0128_9,0
CIMG0128_10,0
CIMG0128_11,0
CIMG0128_12,1
CIMG0128_13,1
CIMG0128_14,1
CIMG0128_15,0
CIMG0128_16,0
CIMG0128_17,0
CIMG0128_18,0
CIMG0128_19,1
CIMG0128_20,1
CIMG0128_21,1
CIMG0128_22,1
CIMG0128_23,0
CIMG0128_24,0
CIMG0128_25,0
CIMG0128_26,0
CIMG0128_27,1
CIMG0128_28,1
CIMG0128_29,1
CIMG0128_30,1
